2007	6614	0.66	0.44	
2007	6615	0.8	0.46	
2007	6616	0.2	0.3	
2007	6617	0.2	0.31	
2007	6618	0.77	0.47	
2007	6619	0.29	0.35	
2007	6620	0.72	0.48	
2007	6621	0.26	0.455	
2007	6622	0.2	0.3	
2007	6623	0.29	0.44	
2007	6624	0.59	0.47	
2007	6625	0.58	0.42	
2007	6626	0.6	0.44	
2007	6627	0.8	0.48	
2007	6628	0.63	0.48	
2007	6629	0.63	0.42	
2007	6630	0.37	0.45	
2007	6631	0.8	0.505	
2007	6632	0.69	0.43	
2007	6633	0.29	0.44	
2007	6634	0.27	0.32	
2007	6635	0.28	0.41	
2007	6636	0.75	0.47	
2007	6637	0.8	0.51	
2007	6638	0.2	0.39	
2007	6639	0.74	0.46	
2007	6640	0.46	0.44	
2007	6641	0.43	0.4	
2007	6642	0.2	0.31	
2007	6643	0.79	0.5	
2007	6644	0.8	0.49	
2007	6645	0.5	0.4	
2008	6601	0.79	0.5	
2008	6602	0.2	0.34	
2008	6603	0.8	0.51	
2008	6604	0.8	0.5	
2008	6605	0.74	0.41	
2008	6606	0.65	0.43	
2008	6607	0.78	0.48	
2008	6608	0.29	0.39	
2008	6609	0.59	0.41	
2008	6610	0.25	0.33	
2008	6611	0.8	0.51	
2008	6612	0.27	0.34	
2008	6613	0.68	0.46	
2008	6614	0.61	0.44	
2008	6615	0.8	0.46	
2008	6616	0.2	0.3	
2008	6617	0.2	0.31	
2008	6618	0.8	0.47	
2008	6619	0.28	0.35	
2008	6620	0.75	0.48	
2008	6621	0.26	0.455	
2008	6622	0.2	0.25	
2008	6623	0.33	0.44	
2008	6624	0.54	0.47	
2008	6625	0.73	0.42	
2008	6626	0.68	0.44	
2008	6627	0.8	0.48	
2008	6628	0.66	0.48	
2008	6629	0.65	0.42	
2008	6630	0.37	0.45	
2008	6631	0.8	0.505	
2008	6632	0.64	0.43	
2008	6633	0.29	0.44	
2008	6634	0.27	0.32	
2008	6635	0.28	0.39	
2008	6636	0.77	0.47	
2008	6637	0.8	0.51	
2008	6638	0.25	0.39	
2008	6639	0.73	0.46	
2008	6640	0.5	0.44	
2008	6641	0.45	0.4	
2008	6642	0.2	0.31	
2008	6643	0.8	0.5	
2008	6644	0.8	0.49	
2008	6645	0.53	0.39	
2009	6601	0.8	0.5	
2009	6602	0.2	0.33	
2009	6603	0.8	0.51	
2009	6604	0.8	0.5	
2009	6605	0.77	0.4	
2009	6606	0.68	0.43	
2009	6607	0.78	0.48	
2009	6608	0.29	0.39	
2009	6609	0.58	0.41	
2009	6610	0.2	0.33	
2009	6611	0.8	0.51	
2009	6612	0.27	0.34	
2009	6613	0.7	0.46	
2009	6614	0.57	0.44	
2009	6615	0.79	0.46	
2009	6616	0.2	0.3	
2009	6617	0.2	0.31	
2009	6618	0.8	0.47	
2009	6619	0.28	0.35	
2009	6620	0.73	0.48	
2009	6621	0.26	0.455	
2009	6622	0.2	0.25	
2009	6623	0.44	0.44	
2009	6624	0.55	0.47	
2009	6625	0.68	0.42	
2009	6626	0.71	0.44	
2009	6627	0.77	0.46	
2009	6628	0.63	0.47	
2009	6629	0.65	0.42	
2009	6630	0.38	0.45	
2009	6631	0.8	0.505	
2009	6632	0.63	0.43	
2009	6633	0.29	0.4	
2009	6634	0.26	0.32	
2009	6635	0.28	0.39	
2009	6636	0.74	0.46	
2009	6637	0.8	0.51	
2009	6638	0.25	0.39	
2009	6639	0.75	0.46	
2009	6640	0.56	0.44	
2009	6641	0.43	0.4	
2009	6642	0.2	0.31	
2009	6643	0.8	0.5	
2009	6644	0.8	0.49	
2009	6645	0.54	0.39	
2010	6601	0.8	0.5	
2010	6602	0.2	0.33	
2010	6603	0.8	0.51	
2010	6604	0.8	0.5	
2010	6605	0.74	0.4	
2010	6606	0.65	0.43	
2010	6607	0.79	0.48	
2010	6608	0.27	0.39	
2010	6609	0.53	0.41	
2010	6610	0.2	0.33	
2010	6611	0.8	0.51	
2010	6612	0.26	0.34	
2010	6613	0.73	0.46	
2010	6614	0.58	0.44	
2010	6615	0.80	0.46	
2010	6616	0.2	0.3	
2010	6617	0.2	0.31	
2010	6618	0.8	0.47	
2010	6619	0.26	0.35	
2010	6620	0.72	0.48	
2010	6621	0.27	0.455	
2010	6622	0.2	0.25	
2010	6623	0.42	0.44	
2010	6624	0.61	0.47	
2010	6625	0.63	0.42	
2010	6626	0.72	0.44	
2010	6627	0.77	0.46	
2010	6628	0.62	0.47	
2010	6629	0.6	0.42	
2010	6630	0.4	0.45	
2010	6631	0.8	0.505	
2010	6632	0.62	0.43	
2010	6633	0.29	0.4	
2010	6634	0.21	0.32	
2010	6635	0.28	0.39	
2010	6636	0.71	0.46	
2010	6637	0.8	0.51	
2010	6638	0.26	0.39	
2010	6639	0.8	0.46	
2010	6640	0.62	0.44	
2010	6641	0.38	0.4	
2010	6642	0.2	0.31	
2010	6643	0.8	0.5	
2010	6644	0.8	0.49	
2010	6645	0.49	0.39	
2011	6601	0.8	0.5	
2011	6602	0.2	0.33	
2011	6603	0.8	0.51	
2011	6604	0.8	0.5	
2011	6605	0.74	0.4	
2011	6606	0.65	0.43	
2011	6607	0.79	0.48	
2011	6608	0.27	0.39	
2011	6609	0.53	0.41	
2011	6610	0.2	0.33	
2011	6611	0.8	0.51	
2011	6612	0.26	0.34	
2011	6613	0.73	0.46	
2011	6614	0.58	0.44	
2011	6615	0.80	0.46	
2011	6616	0.2	0.3	
2011	6617	0.2	0.31	
2011	6618	0.8	0.47	
2011	6619	0.26	0.35	
2011	6620	0.72	0.48	
2011	6621	0.27	0.455	
2011	6622	0.2	0.25	
2011	6623	0.42	0.44	
2011	6624	0.61	0.47	
2011	6625	0.63	0.42	
2011	6626	0.72	0.44	
2011	6627	0.77	0.46	
2011	6628	0.62	0.47	
2011	6629	0.6	0.42	
2011	6630	0.4	0.45	
2011	6631	0.8	0.505	
2011	6632	0.62	0.43	
2011	6633	0.29	0.4	
2011	6634	0.21	0.32	
2011	6635	0.28	0.39	
2011	6636	0.71	0.46	
2011	6637	0.8	0.51	
2011	6638	0.26	0.39	
2011	6639	0.8	0.46	
2011	6640	0.62	0.44	
2011	6641	0.38	0.4	
2011	6642	0.2	0.31	
2011	6643	0.8	0.5	
2011	6644	0.8	0.49	
2011	6645	0.49	0.39	
2012	6601	0.8	0.5	
2012	6602	0.2	0.33	
2012	6603	0.8	0.51	
2012	6604	0.8	0.5	
2012	6605	0.74	0.4	
2012	6606	0.65	0.43	
2012	6607	0.79	0.48	
2012	6608	0.27	0.39	
2012	6609	0.53	0.41	
2012	6610	0.2	0.33	
2012	6611	0.8	0.51	
2012	6612	0.26	0.34	
2012	6613	0.73	0.46	
2012	6614	0.58	0.44	
2012	6615	0.80	0.46	
2012	6616	0.2	0.3	
2012	6617	0.2	0.31	
2012	6618	0.8	0.47	
2012	6619	0.26	0.35	
2012	6620	0.72	0.48	
2012	6621	0.27	0.455	
2012	6622	0.2	0.25	
2012	6623	0.42	0.44	
2012	6624	0.61	0.47	
2012	6625	0.63	0.42	
2012	6626	0.72	0.44	
2012	6627	0.77	0.46	
2012	6628	0.62	0.47	
2012	6629	0.6	0.42	
2012	6630	0.4	0.45	
2012	6631	0.8	0.505	
2012	6632	0.62	0.43	
2012	6633	0.29	0.4	
2012	6634	0.21	0.32	
2012	6635	0.28	0.39	
2012	6636	0.71	0.46	
2012	6637	0.8	0.51	
2012	6638	0.26	0.39	
2012	6639	0.8	0.46	
2012	6640	0.62	0.44	
2012	6641	0.38	0.4	
2012	6642	0.2	0.31	
2012	6643	0.8	0.5	
2012	6644	0.8	0.49	
2012	6645	0.49	0.39	
2013	6601	0.8	0.5	
2013	6602	0.2	0.33	
2013	6603	0.8	0.51	
2013	6604	0.8	0.5	
2013	6605	0.74	0.4	
2013	6606	0.65	0.43	
2013	6607	0.79	0.48	
